store,websites,attribute_set,type,category_ids,sku,has_options,exclude_from_supply_needs,name,image,small_image,thumbnail,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,search_priority,categories_text,deal_start_time,deal_stop_time,price,special_price,cost,weight,price_unit,price_unit_origin,market_price,status,tax_class_id,visibility,enable_googlecheckout,links_exist,inchoo_featured_product,landing_page,product_unit,tilbud,netpris,calculated_unit,weight_unit,ordered_qty,reserved_qty,has_deal,special_from_date,special_to_date,description,short_description,meta_keyword,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_increments,enable_qty_increments,stock_ordered_qty,stock_reserved_qty,stock_ordered_qty_for_valid_orders,shelf_location,is_favorite_warehouse,ideal_stock_level,use_config_ideal_stock_level,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,meta_title,meta_description,custom_design,page_layout,aktuelt,retter,pant_sku,is_recurring,is_imported,show_on_homepage,alphabetAtribute,news_from_date,news_to_date,custom_design_from,custom_design_to,custom_layout_update,num_persons,warehouse,warehouse_location,purch_qty,purch_unit,purch_weight,externalitemid,productunit,productcncode,manufacturer,brand,brand_owner,default_supply_delay,purchase_tax_rate,manual_supply_need_qty,outofstock_period_enabled,manual_supply_need_comments,manual_supply_need_date,outofstock_period_from,outofstock_period_to,product_alcohol,product_excise_tax,upsell_targetrule_position_limit,upsell_targetrule_position_behavior,related_targetrule_position_limit,related_targetrule_position_behavior,price_group,waiting_for_delivery_qty,supply_date
danmark,danmark,todoor,simple,22896,5601194704733,0,0,Kopke Late Bottle Vintage 2009 20% 70 cl,/k/o/kopke_lbv_2009.png,/k/o/kopke_lbv_2009.png,/k/o/kopke_lbv_2009.png,kopke-late-bottle-vintage-2006-20-70-cl,kopke-late-bottle-vintage-2006-20-70-cl.html,Block after Info Column,,,,Use config,,,08:00,23:59,99.95,89.95,66.98,0.7,,,168.95,Enabled,DE19,"Catalog, Search",Yes,,0,,,No,No,Liter,Liter,,,0,2013-12-06 00:00:00,2013-12-18 00:00:00,"Kopke LBV har mange af de samme karakteristika som Vintage Port, men her får man en vin, der grundet forlænget fadlagring (4-6 år) er tidligere drikkemoden og lettere end ung, aggressiv Vintage Port.
 Duft og smag har tætte, ungdommelige hyldebær- og solbærnuancer med fyldige chokolade-undertoner og en anelse sort peber i en kraftig stil med både fylde og koncentration. Sødmen holdes i skak af faste tanniner, så vinen fremstår med en glimrende balance mellem elementerne. 
Vinen er drikkeklar nu, skønt den snildt kan lagre nogle år endnu.
 Nydes af rummelige glas ved ca. 16° til desserter med indslag af chokolade, til ris à l'amande eller blot til en kold efterårs- eller vinteraften.
 Som ung holder denne LBV sig frisk i op til 1 måned efter åbning; bedst på køl, hvis den skal holde længst muligt.

TV2's Go Morgen Danmark har den 2. november 2013 udpeget denne portvin som en af de bedste portvine. 
",Kopke Late Bottle Vintage 2009 20% 70 cl,"Kopke, Late, Bottle, Vintage, portvin. dessertvin, port",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Kopke Late Bottle Vintage 2009 20% 70 cl,2,simple,,,Kopke Late Bottle Vintage 2009 20% 70 cl,Kopke Late Bottle Vintage 2009 20% 70 cl,,No layout updates,,,,No,No,,,,,,,,,,,1,1,1.5,200019,6,2204,,,,,,No,No,No,,,,0.2,,,,,,,,
danmark,danmark,todoor,simple,"22601,22896",5601194700070,0,0,Kopke 10 Years Old 20% 70 cl,/k/o/kopke_10_years_old.jpg,/k/o/kopke_10_years_old.jpg,/k/o/kopke_10_years_old.jpg,kopke-10-years-old-20-70-cl,kopke-10-years-old-20-70-cl.html,Block after Info Column,,,,Use config,,,00:00,00:00,119.95,,81.88,0.7,,,159.95,Enabled,DE19,"Catalog, Search",Yes,,0,,,No,No,Liter,Liter,,,0,,," Kopke 10 Years Old er fremstillet af særligt aromatiske blandinger fra forskellige årgange, men med en aldersprofil på ca. 10 år i blandingen.  Kopkes 10 Years Old er en klassisk Tawny, mahognifarvet med let alderspræg med en aroma af moden frugt, lys karamel og puddersukker med tørrede noter af figen og hasselnødder. Smagen er harmonisk og kraftig med fasthed og med moden frugt og lang sødmefuld afsked.

 Velegnet til hårde ostetyper, mandel-/nødde-tærter, nøddebaserede desserter eller tørrede frugter, figner, abrikoser - eller blot som meditations-drink inden eller efter et måltid.
Portvinen har bl.a. følgende bedømmelser

 91 points R. Hersch/for the love of port.com 

17,5/20 Henrik Oldenburg, Forlaget Smag  
""En klassiker fra det ældste, stadig eksisterende Portvinshus, så kan det næste ikke gå galt - og det gør det heller ikke: Den er helt igennem vellykket og traditionel, fra den let buttede krop med de små, yndefulde deller over den fint afmålte sødme til mild røg og en delikat, lang eftersmag i fornem balance, kun tilsat en teske frisk honning. Rigtig dejlig 10-års, der smager helt hen i retning af 20-års, så poleret og afklaret er den. Den er til hygge og milde oste.""  
November 2011 
",Kopke 10 Years Old 20% 70 cl,"Kopke, 10Years, Old, dessertvin, portvin, port",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Kopke 10 Years Old 20% 70 cl,2,simple,,,Kopke 10 Years Old 20% 70 cl,Kopke 10 Years Old 20% 70 cl,,No layout updates,,,,No,No,,,,,,,,,,,1,1,1.5,200020,6,2204,,,,,,No,No,No,,,,0.2,,,,,,,,
danmark,danmark,todoor,simple,"22601,22896",5601144071137,0,0,Quinta do Pégo Vintage Port 2011  75 cl,/q/u/quanita_do_pegeo_vintage_2011.jpg,/q/u/quanita_do_pegeo_vintage_2011.jpg,/q/u/quanita_do_pegeo_vintage_2011.jpg,quinta-do-pego-vintage-port-2011-75-cl,quinta-do-pego-vintage-port-2011-75-cl.html,Block after Info Column,,,,Use config,,,00:00,00:00,299,,223.43,0.75,,,399,Enabled,DE19,"Catalog, Search",Yes,,0,,,No,No,Liter,Liter,,,0,,,"Quinta do Pégo er en danskejet producent af topkvalitets portvin.
Den netop frigivne Vintage Port i årgang 2011 imponerer. Måske en af de bedste årgange nogensinde

Det er en pragtfuld Vintage port af allerbedste kvalitet.Takket være de gode vejrforhold har årgang 2011 opnået en flot balance; den er både kraftig og fyldig, men samtidig utrolig elegant og delikat. Den har en flot intens dybrød farve, delikat og kompleks duft af røde frugter, brombær, solbær og mørk chokolade, fyldig og velafbalanceret smag, kraftfulde, men samtidig silkebløde tanniner samt en lang og utrolig behagelig eftersmag.

Denne portvin bør serveres afkølet og er særdeles velegnet som en ”efter-måltidet-drink” og til kraftige oste, chokolade og desserter, men den er også perfekt som hyggevin på de kolde og mørke efterårs- og vinterdage.

Om Vintage Port siges der, at den er drikkelig efter 4-5 år, men at den først virkelig kan nydes efter 15-20 år. Denne Vintage Port kan sagtens nydes ung, men vil samtidig udvikle sig positivt mange år frem.

Quinta do Pégo Vintage Port 2011 har fået følgende superflotte anmeldelser:

94 point i WineEnthusiast, november 2013.
Guld ved Mundus vini 2013 i Tyskland.
”Bedste køb må dog være Quinta de Pego med de danske ejere 92 point”
Thomas Rydberg, Ekstrabladet 7. november 2013
",Quinta do Pégo Vintage Port 2011  75 cl,"Quinta, Pégo, pego, Vintage, Port, portvin, dessertvin",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Quinta do Pégo Vintage Port 2011  75 cl,2,simple,,,Quinta do Pégo Vintage Port 2011  75 cl,Quinta do Pégo Vintage Port 2011  75 cl,,No layout updates,,,,No,No,,,,,,,,,,,1,1,1.5,4033536,6,2204,,,,,,No,No,No,,,,0.2,,,,,,,,
danmark,danmark,todoor,simple,"22935,23016,23032,23085",2210000100091,0,0,Dagligvarepakken ,/n/e/netpris_kasse_version-2_1_.jpg,/n/e/netpris_kasse_version-2_1_.jpg,/n/e/netpris_kasse_version-2_1_.jpg,dagligvarepakken-den-sode,dagligvarepakken-den-sode.html,Block after Info Column,,,,Use config,,,00:00,00:00,229,,155.17,6.32,,,438,Disabled,DE07,"Catalog, Search",Yes,,0,,,No,No,Kg,Kg,,,0,,,"Denne dagligvarepakke dækker dig godt ind til morgenbordet, børnenes mellemmåltid når de kommer hjem fra skole og blot til almindelig nydelse.
Pakken indeholder:
Nutella 800 g	                                                        2 stk
Galle&Jessen Pålægschokolade mørk 60 stk	2 stk
Galle&Jessen Pålægschokolade lys 60 stk	        2 stk
Nesquik 500 g	                                                        1 stk
Den Gamle Fabrik Jordbærmarmelade 400 g	1 stk
Den Gamle Fabrik Hindbærmarmelade 400 g	1 stk
Heinz Tomatketchup 750 ml	                                 2 stk
",Dagligvarepakken - Den Søde,"Nutella, Galle&Jessen ,Pålægschokolade, mørk, lys, Gamle, Fabrik ,Jordbærmarmelade, jordbær, Hindbærmarmelade, hindbær, heinz, tomatketchup",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Dagligvarepakken ,2,simple,,,Dagligvarepakken - Den Søde,Dagligvarepakken - Den Søde,,No layout updates,,,,No,No,,,2013-11-19 00:00:00,2013-11-30 00:00:00,,,,,,,1,1,8.75,10009,1,2103,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,"22601,22892",8002793007046,0,0,"1 fl Piccini Memoro Rosso Magnum 14% 1,5 L",/m/e/memoro_magnum_bottle_case_.jpg,/m/e/memoro_magnum_bottle_case_.jpg,/m/e/memoro_magnum_bottle_case_.jpg,piccini-memoro-magnum-1-5-l,piccini-memoro-magnum-1-5-l.html,Block after Info Column,,,,Use config,,,00:00,00:00,89,,46.19,1.5,,,149,Enabled,DE19,"Catalog, Search",Yes,,0,,,No,No,Kg,Kg,,,0,,,"Memoro er sammensat af 4 forskellige druesortér i 4 forskellige vinregioner i Italien: 
 40% Primitivo, hvoraf en del er tørrede
 30% Fadlagret Montepulciano fra Abruzzo
 20% Nero d´Avola fra Sicilien 
 10% Merlot fra Veneto

 Vinen har masser af farve, karakter og smag. Der er tydelige nuancer af mørke bær, kirsebær og figner i både smag og duft. 
 Eftersmagen er lang, intens og elegant.

 Velegnet til et bredt udvalg af retter, . både til pizza, pasta og kødretter med svinekød, oksekød og kalvekød.

 Udmærkelser:
 5 Stjerner i Jyllandsposten 3/3-2012
 IWSC 2012 – BRONZE MEDAL
 CONCOUR MONDIAL BRUXELLES 2012 – GREAT GOLD MEDAL
 BERLINER WEIN TROPHY 2012 – GOLD MEDAL
 MUNDUS VINI 2011 – SILVER MEDAL
 SELECTION MONDIAL VINS CANADA 2011 – GOLD MEDAL
 IWSC 2011 – BRONZE MEDAL","Piccini Memoro Magnum 1,5 L","Piccini, Memoro, Magnum, rødvin",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"1 fl Piccini Memoro Rosso Magnum 14% 1,5 L",2,simple,,,"Piccini Memoro Magnum 1,5 L","Piccini Memoro Magnum 1,5 L",,No layout updates,,,,No,No,,,,,,,,,,,1,1,2.5,100299,6,2204,,,,,,No,No,No,,,,0.14,,,,,,,,
danmark,danmark,todoor,simple,,2210000100107,0,0,"12 fl Piccini Memoro 75 cl + 1 f fl Piccini Memoro Magnum 1,5 l",,,,12-fl-piccini-memoro-75-cl-1-f-fl-piccini-memoro-magnum-1-5-l,12-fl-piccini-memoro-75-cl-1-f-fl-piccini-memoro-magnum-1-5-l.html,Block after Info Column,,,,Use config,,,00:00,00:00,578,,313.49,10.5,,,1049,Disabled,DE19,"Catalog, Search",Yes,,0,,,No,No,Liter,Liter,,,0,,,"Denne kasse indeholder 12 fl Piccini Memoro 75 cl + 1 f fl Piccini Memoro Magnum 1,5 l

Memoro er sammensat af 4 forskellige druesortér i 4 forskellige vinregioner i Italien: 
 40% Primitivo, hvoraf en del er tørrede
 30% Fadlagret Montepulciano fra Abruzzo
 20% Nero d´Avola fra Sicilien 
 10% Merlot fra Veneto

 Vinen har masser af farve, karakter og smag. Der er tydelige nuancer af mørke bær, kirsebær og figner i både smag og duft. 
 Eftersmagen er lang, intens og elegant.

 Velegnet til et bredt udvalg af retter, . både til pizza, pasta og kødretter med svinekød, oksekød og kalvekød.

 5 Stjerner i Jyllandsposten 3/3-2012

 Udmærkelser
 IWSC 2012 – BRONZE MEDAL
 CONCOUR MONDIAL BRUXELLES 2012 – GREAT GOLD MEDAL
 BERLINER WEIN TROPHY 2012 – GOLD MEDAL
 MUNDUS VINI 2011 – SILVER MEDAL
 SELECTION MONDIAL VINS CANADA 2011 – GOLD MEDAL
 IWSC 2011 – BRONZE MEDAL","12 fl Piccini Memoro 75 cl + 1 f fl Piccini Memoro Magnum 1,5 l","Piccini, Memoro, Magnum 1,5 l",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"12 fl Piccini Memoro 75 cl + 1 f fl Piccini Memoro Magnum 1,5 l",2,simple,,,"12 fl Piccini Memoro Rosso 75 cl + 1 f fl Piccini Memoro Rosso Magnum 1,5 l","12 fl Piccini Memoro 75 cl + 1 f fl Piccini Memoro Magnum 1,5 l",,No layout updates,,,,No,No,,,,,,,,,,,1,1,19.5,10010,1,2204,,,,,,No,No,No,,,,0.14,,,,,,,,
danmark,danmark,todoor,simple,22908,8500000175,0,0,12 fl Gallo Sonoma Cabernet Sauvignon 14% 75 cl,/g/h/gh_275846_gfv_sonoma_cabernet_sauvignon_750ml.jpg,/g/h/gh_275846_gfv_sonoma_cabernet_sauvignon_750ml.jpg,/g/h/gh_275846_gfv_sonoma_cabernet_sauvignon_750ml.jpg,6-fl-gallo-sonoma-cabernet-sauvignon-14-75-cl,6-fl-gallo-sonoma-cabernet-sauvignon-14-75-cl.html,Block after Info Column,,,,Use config,,,00:00,00:00,895,695,490.8,9,,,1200,Enabled,DE19,"Catalog, Search",Yes,,0,,,No,No,Liter,Liter,,,0,2014-01-15 00:00:00,2014-01-22 00:00:00,"Her er en Cabernet Sauvignon , der blev udformet til at være venlig, imødekommende . Den er afbalanceret, med gode sorts træk , men uden kanter.. Anvendelse af flere typer af egetræ til tilstand denne vin afrundes det og gav det kompleksitet.

Denne mørke rubin farvede Cabernet Sauvignon åbner med en mild sort kirsebær bouquet med et strejf af træ. På ganen er denne vin er medium fyldig, afbalanceret og let at drikke . Smagens profil er en krydret mild sort hindbær  og saftig sort kirsebær blanding . Eftersmagen er tør og dens moderate garvesyre fra egetræ holder sig rundt i et stykke tid. 
Denne Cabernet Sauvignon er fremstillet fra et utal af Sonoma County´s mest prestigefyldte appellationer og er presset hele for at kunne frembringe den enkelte vinmarks unikke karakteristik og derved fremstille en super velbalanceret Cabernet Sauvignon.
 
Fremstillet for at understrege de fine og skønne druer fra Sonoma County´s vinmarker, tilbyder denne vin mange lag, specielle aromaer og dufte som røde kirsebær, blomme og blåbær med en underlæggende tør støvethed. 

Fra vin til vin vores familie har delt en passion for vinfremstilling , der transcenderer tre generationer. I dag er vores familie er blanding af hævd vundne metoder med innovative vinfremstilling og er blevet en af verdens mest prisvindende vingårde

Robert Parkers Vurdering:  88 point

“Sweet berry fruit, elegant, soft tannins, an attractive spicy component, and a supple, round, generous nish…”
",12 fl Gallo Sonoma Cabernet Sauvignon 14% 75 cl,"Gallo, Sonoma, Cabernet, Sauvignon, californien",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,12 fl Gallo Sonoma Cabernet Sauvignon 14% 75 cl,2,simple,,,12 fl Gallo Sonoma Cabernet Sauvignon 14% 75 cl,12 fl Gallo Sonoma Cabernet Sauvignon 14% 75 cl,,No layout updates,,,,No,No,,,,,,,,,,,1,1,18,100255,1,2204,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,22910,2210000100114,0,0,12 fl Hellfire Bay Sauvignon Blanc 13 % 75 cl,/h/e/helllfire.jpg,/h/e/helllfire.jpg,/h/e/helllfire.jpg,6-fl-hellfire-bay-sauvignon-blanc-13-75-cl,6-fl-hellfire-bay-sauvignon-blanc-13-75-cl.html,Block after Info Column,,,,Use config,,,00:00,00:00,395,300,160.02,9,,,695,Enabled,DE19,"Catalog, Search",Yes,,0,,,No,No,Liter,Liter,,,0,2014-03-07 00:00:00,2014-03-14 00:00:00,"Tør, frugtrig en anelse aromatisk med et inddslag af pære, ananas og grapefrugt

Hellfire Bay vine er lavet på Plantagenet med frugt, der stammer fra forskellige vinmarker i Western Australia ...
Legenden siger, at de første hvide bosættere, der ankommer i Vestaustralien troede de sejlede gennem helvedes porte, da de iagttog St. Elmo ild lys op på himlen over dem. Da de bad om nåde, de kaldte området Hellfire Bay.",12 fl Hellfire Bay Sauvignon Blanc 13 % 75 cl,"Hellfire, Bay, Sauvignon, Blanc, hvidvin, australien",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,12 fl Hellfire Bay Sauvignon Blanc 13 % 75 cl,2,simple,,,12 fl Hellfire Bay Sauvignon Blanc 13 % 75 cl,12 fl Hellfire Bay Sauvignon Blanc 13 % 75 cl,,No layout updates,,,,No,No,,,,,,,,,,,1,1,18,100355,1,2204,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,"22554,22603,22931,22935,22936",7622300412999,0,0,"Marabou Twist 2,5 kg",/3/8/38325_1__272x272_1_.jpg,/3/8/38325_1__272x272_1_.jpg,/3/8/38325_1__272x272_1_.jpg,marabou-twist-2-5-kg,marabou-twist-2-5-kg.html,Block after Info Column,,,,Use config,,,16:00,23:59,229,199.95,156.38,2.5,,,463.95,Enabled,DE07,"Catalog, Search",Yes,,0,,,Yes,No,Kg,Kg,,,1,2014-03-25 00:00:00,2014-03-31 00:00:00,"Den eftertragtede Twist pose blev lanceret i 60’erne, da alle twistede løs til Beatles. 
I dag er testen på et sandt venskab, om man kan dele en pose Twist uden at komme op at toppes om de samme stykker! I posen gemmer der sig alt fra 
Chokoladetoffee, Caramel og Nougatcrisp til Japp, Golden Toffee, Daim og Lakrids.","Marabou Twist 2,5 kg","Marabou, Twist, japp, daim. lakrids",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Marabou Twist 2,5 kg",2,simple,,,"Marabou Twist 2,5 kg","Marabou Twist 2,5 kg",,No layout updates,,,,No,No,,,,,,,,,,,1,1,2.9,900139,2,2204,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,"22601,23088",8076809512268,0,0,Barilla Girandole - Skruer 500 g,/b/a/barilla-girandole-torsades-n34-500-grams.jpg,/b/a/barilla-girandole-torsades-n34-500-grams.jpg,/b/a/barilla-girandole-torsades-n34-500-grams.jpg,barilla-girandole-skruer-500-g,barilla-girandole-skruer-500-g.html,Block after Info Column,,,,Use config,,,00:00,00:00,11.95,,8.19,0.5,,,19.95,Enabled,DE07,"Catalog, Search",Yes,,0,,,No,No,Kg,Kg,,,0,,,"Skruer der den mest populære korte pasta, og stammer fra det centrale og nordlige Italien. 
Den har fået sin behændigt snoede form så den er perfekt til at fange og fremhæve de mest lækre saucer.

Barilla er verdens største producent af høj kvalitets pasta produceret af 100 % Durum hvede. Barilla producerer i Parma, 
Norditaliens gastronomiske hovedstad hvor høj kvalitet gennem generationer har været ledetråden for byens virksomheder.
",Barilla Girandole - Skruer 500 g,"Barilla, Girandole,- Skruer, pasta",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Barilla Girandole - Skruer 500 g,2,simple,,,Barilla Girandole - Skruer 500 g,Barilla Girandole - Skruer 500 g,,No layout updates,,,,No,No,,,,,,,,,,,1,1,0.6,573724,12,1902,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,23088,8076800195057,0,0,Barilla Spaghetti 500 g,/b/a/barilla_spaghetti.jpg,/b/a/barilla_spaghetti.jpg,/b/a/barilla_spaghetti.jpg,barilla-spaghetti-500-g,barilla-spaghetti-500-g.html,Block after Info Column,,,,Use config,,,00:00,00:00,11.95,,8.19,0.5,,,19.95,Enabled,DE07,"Catalog, Search",Yes,,0,,,No,No,Kg,Kg,,,0,,,Spaghetti Barilla er i dag blevet et symbol på italiensk pasta og fordelene ved middelhavskosten. Spaghetti er en praktisk løsning for utallige og fantasifulde opskrifter . ,Barilla Spaghetti 500 g,"Barilla, Spaghetti, pasta",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Barilla Spaghetti 500 g,2,simple,,,Barilla Spaghetti 500 g,Barilla Spaghetti 500 g,,No layout updates,,,,No,No,,,,,,,,,,,1,1,0.6,529659,24,1902,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,"22601,23016",8076809536653,0,0,Barilla Sauce Arrabbiata 200 g,/a/r/arrabiata.jpg,/a/r/arrabiata.jpg,/a/r/arrabiata.jpg,barilla-arrabbiata-krydret-pasta-sauce-200-g,barilla-arrabbiata-krydret-pasta-sauce-200-g.html,Block after Info Column,,,,Use config,,,00:00,00:00,9.95,,7.07,0.2,,,14.95,Enabled,DE07,"Catalog, Search",Yes,,0,,,No,No,Kg,Kg,,,0,,,"For tilhængere af krydrede saucer tilbyder Barilla Arrabbiata Sauce - en af de mest populære opskrifter fra det italienske tradition. 
Ud over tomater, symbolet på middelhavs køkkenet ,  er denne krydrede sauce lavet med sød peber, hvidløg , olie, salt og chili selvfølgelig.

Saucer fra Barilla er resultatet af kreativitet Barilla kokke ud , kombinerer det enkle og lækre ingredienser kunstfærdigt og har fortolket traditionelle opskrifter på en original måde .
I forbindelse med udarbejdelsen af Barilla saucer bruges kun de fineste naturlige ingredienser og selvfølgelig er der ikke brugt konserveringsmidler. Dette giver saucen dens autentiske smag .
Barilla saucer forfiner dine retter med lækre nuancer af italienske køkken. Lad dig blive fortryllet hver dag.

",Barilla Sauce Arrabbiata 200 g,"Barilla, Arrabbiata, krydret, pasta, sauce,",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Barilla Sauce Arrabbiata 200 g,2,simple,,,Barilla Arrabbiata krydret pasta sauce 200 g,Barilla Arrabbiata krydret pasta sauce 200 g,,No layout updates,,,,No,No,,,,,,,,,,,1,1,0.35,258431,12,2103,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,23016,8076809536646,0,0,Barilla Sauce Basilico  200 g,/b/a/basilico.png,/b/a/basilico.png,/b/a/basilico.png,barilla-sauce-basilico-200-g,barilla-sauce-basilico-200-g.html,Block after Info Column,,,,Use config,,,00:00,00:00,9.95,,7.07,0.2,,,14.95,Enabled,DE07,"Catalog, Search",Yes,,0,,,No,No,Kg,Kg,,,0,,,"Særligt alsidig i brug er den Basilico sauce med 100% italienske tomater og frisk basilikum . Den harmonerer med mange typer af pasta og den danske smag.

I forbindelse med udarbejdelsen af Barilla saucer bruges kun de fineste naturlige ingredienser og selvfølgelig er der ikke brugt konserveringsmidler. 
Dette giver saucen dens autentiske smag . Barilla saucer forfiner dine retter med lækre nuancer af italienske køkken. Lad dig blive fortryllet hver dag.
",Barilla Sauce Basilico  200 g,"Barilla, Sauce, Basilico, sovs, pasta",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Barilla Sauce Basilico  200 g,2,simple,,,Barilla Sauce Basilico  200 g,Barilla Sauce Basilico  200 g,,No layout updates,,,,No,No,,,,,,,,,,,1,1,0.35,258417,12,2103,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,23032,80176800,0,0,Ferrero Nutella 750 g,/n/u/nut750.png,/n/u/nut750.png,/n/u/nut750.png,ferrero-nutella-750-g,ferrero-nutella-750-g.html,Block after Info Column,,,,Use config,,,00:00,00:00,34.95,,25.25,0.75,,,69.95,Enabled,DE07,"Catalog, Search",Yes,,0,,,No,No,Kg,Kg,,,0,,,"NUTELLA er et velsmagende smørepålæg med ristede hasselnødder (13%), skummetmælk og kakao. 
NUTELLA er uden konserveringsmidler, ligesom der ikke er iblandet nogen former for kunstige farvestoffer.

 Ingredienser:
 Sukker, vegetabilsk fedt, hasselnødder (13%), fedtfattig kakao(7,4%), skummetmælkspulver (6,6%), vallepulver, emulgator: lecithiner (soja), vanillin.",Ferrero Nutella 750 g,"Ferrero, Nutella, smørepålæg, chokopålæg, pålæg",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Ferrero Nutella 750 g,2,simple,,,Ferrero Nutella 750 g,Ferrero Nutella 750 g,,No layout updates,,,,No,No,,,,,,,,,,,1,1,0.95,123,12,1806,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,"22554,22603,23032",4008400401621,0,0,Ferrero Nutella 450 g,/n/u/nut450.png,/n/u/nut450.png,/n/u/nut450.png,ferrero-nutella-450-g,ferrero-nutella-450-g.html,Block after Info Column,,,,Use config,,,00:00,00:00,24.95,19.95,16.38,0.45,,,46.95,Enabled,DE07,"Catalog, Search",Yes,,0,,,Yes,No,Kg,Kg,,,1,,,"NUTELLA er et velsmagende smørepålæg med ristede hasselnødder (13%), skummetmælk og kakao. 
NUTELLA er uden konserveringsmidler, ligesom der ikke er iblandet nogen former for kunstige farvestoffer.

 Ingredienser:
 Sukker, vegetabilsk fedt, hasselnødder (13%), fedtfattig kakao(7,4%), skummetmælkspulver (6,6%), vallepulver, emulgator: lecithiner (soja), vanillin.",Ferrero Nutella 450 g,"Ferrero, Nutella, smørepålæg, nøddepålæg",0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Ferrero Nutella 450 g,2,simple,,,Ferrero Nutella 450 g,Ferrero Nutella 450 g,,No layout updates,,,,No,No,,,,,,,,,,,1,1,0.65,509093,15,1802,,,,,,No,No,No,,,,,,,,,,,,
danmark,danmark,todoor,simple,23016,5900783007157,0,0,Heinz Tomatketchup 510 g ,/h/e/heinz450.png,/h/e/heinz450.png,/h/e/heinz450.png,heinz-tomatketchup-510-g,heinz-tomatketchup-510-g.html,Block after Info Column,,,,Use config,,,00:00,00:00,14.95,,9.68,0.45,,,31.95,Enabled,DE07,"Catalog, Search",Yes,,0,,,No,No,Kg,Kg,,,0,,,"Heinz Tomato Ketchup er et ketchupmærke fra H. J. Heinz Company. 
Det er Heinz' største og hurtigstsælgende produkt. Det blev først introduceret i 1876. For nuværende sælges mere end 650 millioner flasker Heinz Tomato Ketchup hvert år

 Det meste af verdens Heinz Tomato Ketchup laves på fabrikken i Fremont, Ohio, USA.",Heinz Tomatketchup 510 g ml,"Heinz, Tomatketchup, ketchup, tomat",0,0,1,0,0,1,1,1,0,1,0,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Heinz Tomatketchup 510 g ,2,simple,,,Heinz Tomatketchup 510 g,Heinz Tomatketchup 510 g,,No layout updates,,,,No,No,,,,,,,,,,,1,1,0.55,534110,18,2103,,,,,,,,,,,,,,,,,,,,
